name,formattedAddress,location,displayName,websiteUri
places/ChIJ5TzYr_RYwokRiJ6MKLyWO4g,"200 Central Park W, New York, NY 10024, USA","{'latitude': 40.781006999999995, 'longitude': -73.97371600000001}","{'text': 'The Museum Shop', 'languageCode': 'en'}",https://shop.amnh.org/
places/ChIJpR1ctlVYwokRbXUoLbLNilE,"1557 Broadway, New York, NY 10036, USA","{'latitude': 40.7591631, 'longitude': -73.9854098}","{'text': 'Grand Slam New York', 'languageCode': 'en'}",http://grandslamnewyork.com/
places/ChIJN3MJ6pRYwokRO9Hpp_yFEHY,"99 Gansevoort St, New York, NY 10014, USA","{'latitude': 40.7395668, 'longitude': -74.0089939}","{'text': 'Whitney Museum Shop', 'languageCode': 'en'}",http://shop.whitney.org/
places/ChIJC8LshD1ZwokRib3LHCQI1cg,"277D Canal St, New York, NY 10013, USA","{'latitude': 40.7194277, 'longitude': -74.0013903}","{'text': 'Gifts & Souvenir Shop', 'languageCode': 'en'}",
places/ChIJ-5BETI9ZwokRrgJuBOzJdgM,"30 Hudson Yards, New York, NY 10001, USA","{'latitude': 40.7538221, 'longitude': -74.0011542}","{'text': 'Beyond the Edge', 'languageCode': 'en'}",https://www.hudsonyardsnewyork.com/shop/beyond-edge
places/ChIJVflW7rBQwokR921-CWahIkU,"261 Grand St, Jersey City, NJ 07302, USA","{'latitude': 40.716023899999996, 'longitude': -74.0456252}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/261-grand-st-jersey-city-nj-07302
places/ChIJSbYzflNYwokRPG6EQByzIxY,"692 8th Ave, New York, NY 10036, USA","{'latitude': 40.758114899999995, 'longitude': -73.9887468}","{'text': '3 Star Gift Shop', 'languageCode': 'en'}",https://www.3stargift.com/
places/ChIJK5aSkmZXwokRMZERvP8UZJ8,"720 Monroe St, Hoboken, NJ 07030, USA","{'latitude': 40.7469456, 'longitude': -74.0380055}","{'text': 'Outside the Box', 'languageCode': 'en'}",https://www.outsidetheboxes.com/pages/contact-us
places/ChIJm-2WmpxXwokRjqg8arKxh0s,"125 18th St, Jersey City, NJ 07310, USA","{'latitude': 40.7322044, 'longitude': -74.03768889999999}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/nj/jersey-city/125-18th-st?utm_source=gmb&utm_medium=yext&y_source=1_MjU1MDYyMjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJ828bXDBXwokROW9QVRnkPAE,"747 Newark Ave, Jersey City, NJ 07306, USA","{'latitude': 40.7352001, 'longitude': -74.0627171}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/747-newark-avenue-jersey-city-nj-07306
places/ChIJSZNjLDlZwokRmknDbxNxKA0,"501 Washington St, Hoboken, NJ 07030, USA","{'latitude': 40.7422435, 'longitude': -74.02916309999999}","{'text': 'Paper Source', 'languageCode': 'en'}",https://store-locator.papersource.com/locations/store/nj-hoboken
places/ChIJIUNUsVhXwokRJHk1GzJzPh0,"84 Washington St, Hoboken, NJ 07030, USA","{'latitude': 40.7368333, 'longitude': -74.0314284}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/84-washington-st-hoboken-nj-07030
places/ChIJOeGm_dJQwokRrblo0tc8whI,"761 Bergen Ave, Jersey City, NJ 07306, USA","{'latitude': 40.725542, 'longitude': -74.0681224}","{'text': 'SSDN Jewelry & Gifts', 'languageCode': 'en'}",
places/ChIJSV-gINpZwokRm8pUTQgSgWE,"767 8th Ave, New York, NY 10036, USA","{'latitude': 40.7603864, 'longitude': -73.9878782}","{'text': 'Gotham Gifts', 'languageCode': 'en'}",
places/ChIJpxfHeINZwokRNdpj_WuEefk,"462 1st Ave., New York, NY 10016, USA","{'latitude': 40.7389077, 'longitude': -73.97391189999999}","{'text': ""Lori's Gifts"", 'languageCode': 'en'}",http://www.lorisgifts.com/
places/ChIJ-doq_olZwokRl0khZfVe8gk,"CANAL CENTRE BUILDING, 159 Centre St, New York, NY 10013, USA","{'latitude': 40.7178983, 'longitude': -74.00021939999999}","{'text': 'New York Souvenir & Gift Center', 'languageCode': 'en'}",
places/ChIJmyvIMmdZwokRyxl-2rHon5U,"442 Broadway, New York, NY 10013, USA","{'latitude': 40.7200899, 'longitude': -74.0008853}","{'text': 'GO DREAM - Experience Gifts', 'languageCode': 'en'}",http://www.godream.com/
places/ChIJe4FZmKlbwokR_FgowSu0_U8,"119 Cedar St, New York, NY 10006, USA","{'latitude': 40.7096978, 'longitude': -74.0122878}","{'text': 'NY Gifts', 'languageCode': 'es'}",
places/ChIJjbb4FodZwokR1dCDV0F05Fo,"91 Orchard St, New York, NY 10002, USA","{'latitude': 40.718312, 'longitude': -73.9905374}","{'text': 'Chinatown Centre Gift Shop', 'languageCode': 'en'}",
places/ChIJTc7DVj1awokRXqALtFm2dCg,"31 Gold St, New York, NY 10038, USA","{'latitude': 40.7085611, 'longitude': -74.00622}","{'text': 'Ny Gifts & Souvenirs', 'languageCode': 'en'}",
places/ChIJv_lcCKNZwokRhuLWu0AeDTY,"6 W 20th St floor 3, New York, NY 10011, USA","{'latitude': 40.7397837, 'longitude': -73.9919662}","{'text': 'DealGifts', 'languageCode': 'en'}",http://dealgifts.com/
places/ChIJx6MaDydawokRPACEPQxhezo,"New York, NY 10013, USA","{'latitude': 40.7159726, 'longitude': -73.9981768}","{'text': 'FQNY Gift Plaza', 'languageCode': 'en'}",
places/ChIJPeiTZ_ZZwokR8eGeVUZEKgQ,"320 b Canal St, New York, NY 10013, USA","{'latitude': 40.719961, 'longitude': -74.00295}","{'text': 'TriBeCa Souvenirs & More', 'languageCode': 'en'}",
places/ChIJeXKlFIpZwokR007N2VbTNyc,"415 Broadway, New York, NY 10013, USA","{'latitude': 40.7193494, 'longitude': -74.0021786}","{'text': 'Express Gift Shop', 'languageCode': 'en'}",
places/ChIJf_w6ziVZwokRzSLH-8pbXIg,"637 Broadway, New York, NY 10012, USA","{'latitude': 40.7264121, 'longitude': -73.9961582}","{'text': 'Fusion Artsy', 'languageCode': 'en'}",http://www.fusionartsy.com/
places/ChIJJ_Ds9IhZwokRSve2Udnf4Fg,"375 Broome St, New York, NY 10013, USA","{'latitude': 40.7200779, 'longitude': -73.9964043}","{'text': 'Koya Gift Shop', 'languageCode': 'en'}",
places/ChIJTQIzdpNZwokRLoT0_F4VIos,"301 Bleecker St, New York, NY 10014, USA","{'latitude': 40.732534199999996, 'longitude': -74.0036444}","{'text': 'Zena Clairvoyant Gift Shop', 'languageCode': 'en'}",
places/ChIJl27GA4tZwokRnenQ7ChmetI,"363 Canal St # 1, New York, NY 10013, USA","{'latitude': 40.721215, 'longitude': -74.00401099999999}","{'text': '972 Chen S Souvenirs', 'languageCode': 'en'}",
places/ChIJk8JJaipawokRCp1QJptEe5A,"183 Clinton St, New York, NY 10002, USA","{'latitude': 40.7153059, 'longitude': -73.9872635}","{'text': 'Circle Card & Gift Shop LTD', 'languageCode': 'en'}",
places/ChIJ5Q95xB1fwokRHBng6egmLww,"5817 Woodside Ave, Flushing, NY 11377, USA","{'latitude': 40.74555670000001, 'longitude': -73.9056937}","{'text': 'Fiesta Cards & Gifts', 'languageCode': 'en'}",
places/ChIJMQcdPr1bwokR4exSxzBbObA,"140 Moore St, Brooklyn, NY 11206, USA","{'latitude': 40.7037506, 'longitude': -73.9397513}","{'text': 'G I.F.T.E.D', 'languageCode': 'en'}",https://g-i-f-t-e-d.ueniweb.com/
places/ChIJKaTpRn1ZwokR1jMyZ4gWu8U,"109 Franklin St, Brooklyn, NY 11222, USA","{'latitude': 40.7296522, 'longitude': -73.9577729}","{'text': 'Woods Grove', 'languageCode': 'en'}",http://www.woodsgrove.com/
places/ChIJEXc9LPpbwokRe3baezhAobs,"42 Graham Ave, Brooklyn, NY 11206, USA","{'latitude': 40.7021157, 'longitude': -73.9421921}","{'text': 'Long Cheng Tranding inc', 'languageCode': 'en'}",
places/ChIJcXd6T0RZwokRv1bw8MMwM8Q,"649 Manhattan Ave, Brooklyn, NY 11222, USA","{'latitude': 40.724288, 'longitude': -73.9512488}","{'text': 'Burson and Reynolds', 'languageCode': 'en'}",http://bursonandreynolds.com/
places/ChIJ7UusBl5ZwokRBPnimaCL4eY,"132 N 5th St, Brooklyn, NY 11249, USA","{'latitude': 40.7168658, 'longitude': -73.959335}","{'text': 'Mandala Tibetan Store', 'languageCode': 'en'}",http://www.mandalatibet.com/
places/ChIJgS-Xc_9fwokR1aNudS2FqEs,"46-06 Skillman Ave, Sunnyside, NY 11104, USA","{'latitude': 40.7463387, 'longitude': -73.9177752}","{'text': 'Lockwood Sunnyside', 'languageCode': 'en'}",https://www.lockwoodshop.com/
places/ChIJQR4nIkRZwokRR_aYgiwsWVA,"709 Manhattan Ave, Brooklyn, NY 11222, USA","{'latitude': 40.7257101, 'longitude': -73.9520323}","{'text': 'Cinderella Card Shop', 'languageCode': 'en'}",
places/ChIJj7OAaABdwokRhJM_l10XBqM,"117 Grattan St, Brooklyn, NY 11237, USA","{'latitude': 40.706305500000006, 'longitude': -73.92835889999999}","{'text': 'Pyperbleu Collective Shop & Studio', 'languageCode': 'en'}",http://pyperbleu.com/
places/ChIJT2DJu9VZwokR_f0UiExVv3Q,"218 Bedford Ave, Brooklyn, NY 11249, USA","{'latitude': 40.716641, 'longitude': -73.9592689}","{'text': 'GAGA ARTS AND CRAFTS', 'languageCode': 'en'}",
places/ChIJ4xv3rn1ZwokRVVbXOmjZpLg,"135 N 6th St, Brooklyn, NY 11249, USA","{'latitude': 40.7177814, 'longitude': -73.9587822}","{'text': 'Adore Brooklyn', 'languageCode': 'en'}",http://www.adorebrooklyn.com/
places/ChIJ4RAJCTpfwokRAdrF5_zH7j0,"32-15 33rd St, Astoria, NY 11106, USA","{'latitude': 40.7607727, 'longitude': -73.9239436}","{'text': 'Lockwood', 'languageCode': 'en'}",https://lockwoodshop.com/
places/ChIJd8kTkkNZwokRVEbpNnPf4YM,"41 Norman Ave, Brooklyn, NY 11222, USA","{'latitude': 40.7248752, 'longitude': -73.9539942}","{'text': 'Feng Sway', 'languageCode': 'en'}",http://www.fengsway.com/
places/ChIJVb3mZWP3wokR38PUaoa7tSU,"25-11 Broadway, Astoria, NY 11106, USA","{'latitude': 40.7633896, 'longitude': -73.927898}","{'text': 'Gift Box', 'languageCode': 'en'}",
places/ChIJ_QEqFfhYwokR7zCdQfMb1ZE,"840 7th Ave, New York, NY 10019, USA","{'latitude': 40.7635272, 'longitude': -73.9817164}","{'text': 'Big Apple Souvenirs & Gifts', 'languageCode': 'en'}",
places/ChIJnXhnLtxbwokRB6_EEw8sWn8,"175 Clymer St, Brooklyn, NY 11211, USA","{'latitude': 40.707305999999996, 'longitude': -73.96287029999999}","{'text': 'Wiliamsburg Supplies & Gifts', 'languageCode': 'en'}",
places/ChIJGxKRny5ZwokRyGN3waZ7tR0,"21-07 41st Ave #201, Long Island City, NY 11101, USA","{'latitude': 40.7539762, 'longitude': -73.94172259999999}","{'text': 'Future Memories, Inc', 'languageCode': 'en'}",http://www.futurememories.com/
places/ChIJXQlPC_xYwokRpcROFntNrCw,"15 E 51st St, New York, NY 10022, USA","{'latitude': 40.7587842, 'longitude': -73.975605}","{'text': ""St. Patrick's Cathedral Gift Shop"", 'languageCode': 'en'}",http://stpatscathedralgiftshop.com/
places/ChIJVds-k7RfwokRCp2372dhCpI,"Queens Museum New York City Building, Flushing, NY 11368, USA","{'latitude': 40.74620770000001, 'longitude': -73.84679249999999}","{'text': 'The August Tree Co.', 'languageCode': 'en'}",http://theaugusttree.com/
places/ChIJDclIqQBfwokR-5fuoJpIRfc,"40-23 76th St, Elmhurst, NY 11373, USA","{'latitude': 40.746323, 'longitude': -73.88927799999999}","{'text': 'Barkhor', 'languageCode': 'en'}",
places/ChIJP96Ew0tewokReKNlNfSvH4E,"Queens Center, 90-15 Queens Blvd, Elmhurst, NY 11373, USA","{'latitude': 40.7348031, 'longitude': -73.8695671}","{'text': '3D innovation - Customized & Personalized Gifts, Memorials & Awards - elmhurst, NY', 'languageCode': 'en'}",
places/ChIJZ4uV9kdewokRTIwITSp50q4,"6316 Austin St, Rego Park, NY 11374, USA","{'latitude': 40.7278527, 'longitude': -73.8657661}","{'text': 'Gifts Plus Inc', 'languageCode': 'en'}",
places/ChIJbQMRlUlewokRB7bJjZdn_A4,"9229 Queens Blvd, Rego Park, NY 11374, USA","{'latitude': 40.7325014, 'longitude': -73.8670236}","{'text': 'Your Perfect Gifts', 'languageCode': 'en'}",https://www.yourperfectgifts.com/contact/
places/ChIJjbXDOVFewokRJXCqo2bmLb8,"84-48 Grand Ave, Elmhurst, NY 11373, USA","{'latitude': 40.7344538, 'longitude': -73.8823848}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/84-48-grand-avenue-elmhurst-ny-11373
places/ChIJl1EHdQ5fwokRS2X01S_kF8w,"39-36 103rd St, Corona, NY 11368, USA","{'latitude': 40.749967, 'longitude': -73.8629493}","{'text': 'New one of new york', 'languageCode': 'en'}",
places/ChIJd6x3jRtewokRoHLOf6wJ25g,"104 - 16 Metropolitan Ave, Forest Hills, NY 11375, USA","{'latitude': 40.709903399999995, 'longitude': -73.8484671}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/104-16-metropolitan-ave-forest-hills-ny-11375
places/ChIJcUu7dFRewokRpngNzcLc81w,"80-10 51st Ave, Elmhurst, NY 11373, USA","{'latitude': 40.7373444, 'longitude': -73.8834146}","{'text': 'Online Islamic Gifts Center', 'languageCode': 'en'}",http://www.islamicbooksngifts.com/
places/ChIJC9LRBcBfwokRLKr1hKzb4MY,"Corona, NY 11368, USA","{'latitude': 40.757548, 'longitude': -73.8650189}","{'text': 'Northern 103 Gift', 'languageCode': 'en'}",
places/ChIJJxXGAsRfwokRiRZ28X8xsqI,"3820 108th St, Corona, NY 11368, USA","{'latitude': 40.751731799999995, 'longitude': -73.85947759999999}","{'text': '108 Discount & Gift Store', 'languageCode': 'en'}",
places/ChIJ3TQ3LqhfwokRGyRY85LoUIo,"77-13 37th Ave, Jackson Heights, NY 11372, USA","{'latitude': 40.749448699999995, 'longitude': -73.88828409999999}","{'text': 'Lockwood', 'languageCode': 'en'}",http://www.lockwoodshop.com/
places/ChIJGwY2JERfwokRHeeBR4uArUw,"66-31 Fresh Pond Rd, Ridgewood, NY 11385, USA","{'latitude': 40.7080917, 'longitude': -73.8975724}","{'text': 'Vape & Gift Shop', 'languageCode': 'en'}",
places/ChIJ8UCZ0HVfwokRM6ZgbYfwwVk,"76-11 37th Ave #204, Jackson Heights, NY 11372, USA","{'latitude': 40.7493379, 'longitude': -73.8895197}","{'text': 'Danang House', 'languageCode': 'en'}",
places/ChIJA6DcJwdfwokR64-DNc8s0xY,"37-46 74th Street, Jackson Heights, NY 11372, USA","{'latitude': 40.7477194, 'longitude': -73.89184829999999}","{'text': 'Butala Emporium', 'languageCode': 'en'}",http://www.indousplaza.com/
places/ChIJQ2V_d2VewokRWLB1znDz1ms,"7408 Metropolitan Ave, Flushing, NY 11379, USA","{'latitude': 40.7127702, 'longitude': -73.8778806}","{'text': 'Kago 99 Inc', 'languageCode': 'en'}",
places/ChIJp0Eklk1fwokRWLQ5DF1AMzo,"107-16 71st Ave, Forest Hills, NY 11375, USA","{'latitude': 40.7204998, 'longitude': -73.8443709}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/ny/queens/107-16-71st-ave?utm_source=gmb&utm_medium=yext&y_source=1_NTA0OTI3MzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJ2VGLI9VfwokR3wVr_lJlIJ8,"23-05 Newtown Ave, Astoria, NY 11102, USA","{'latitude': 40.771040899999996, 'longitude': -73.9245816}","{'text': 'MG Gift Shop Astoria.', 'languageCode': 'en'}",
places/ChIJF8ssjXRfwokRgYaRJyC2ck8,"7520 Astoria Blvd S, Flushing, NY 11370, USA","{'latitude': 40.7644307, 'longitude': -73.8935434}","{'text': 'Tirth Card & Gift Shop', 'languageCode': 'en'}",
places/ChIJO-mfSCdhwokRegl7e2nOcb0,"7523 Main St #1002, Flushing, NY 11367, USA","{'latitude': 40.723257, 'longitude': -73.8196262}","{'text': 'Shop Sandra Smith', 'languageCode': 'en'}",https://shopsandrasmith.com/
places/ChIJ-Ra5XYxgwokRDMHhpmP1KCo,"7220 Main St, Flushing, NY 11367, USA","{'latitude': 40.7260607, 'longitude': -73.8218497}","{'text': 'Gift World Judaica', 'languageCode': 'en'}",
places/ChIJcc6eau9gwokRXzE-AmGL8pY,"82-71 Parsons Blvd, Jamaica, NY 11432, USA","{'latitude': 40.716631899999996, 'longitude': -73.8077775}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/82-71-parsons-blvd-jamaica-ny-11432
places/ChIJYYl1IYhhwokR8_5nbJvD2yY,"59-72 160th St, Fresh Meadows, NY 11365, USA","{'latitude': 40.7390247, 'longitude': -73.8087116}","{'text': 'Thiamo', 'languageCode': 'es'}",
places/ChIJWTSXZoxgwokR9hEzmOZIPSc,"7212 Main St, Flushing, NY 11367, USA","{'latitude': 40.7261835, 'longitude': -73.821803}","{'text': 'Kandi Kastle Inc', 'languageCode': 'en'}",http://kandikastle.com/
places/ChIJjfilC1dgwokRHgZhJXHxn6k,"69-21 164th St Suite 4, Fresh Meadows, NY 11365, USA","{'latitude': 40.7324626, 'longitude': -73.804733}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/6921-164-street-suite-4-fresh-meadows-ny-11365
places/ChIJr1vu61hgwokRTs-kjyOYZwc,"7011 Parsons Blvd, Fresh Meadows, NY 11365, USA","{'latitude': 40.731780900000004, 'longitude': -73.810126}","{'text': '99¢ City IX', 'languageCode': 'en'}",
places/ChIJtVBPa09hwokRfxjDbFhR38w,"72-54 Main St, Flushing, NY 11367, USA","{'latitude': 40.7251392, 'longitude': -73.8213442}","{'text': 'Main Sweet', 'languageCode': 'en'}",
places/ChIJQ4EL8ellwokRbqdNXENhiIM,"69-29 172nd St, Fresh Meadows, NY 11365, USA","{'latitude': 40.731949, 'longitude': -73.7974405}","{'text': 'C & W Direct, Inc.', 'languageCode': 'en'}",
places/ChIJiS2dBoxgwokRzGhXzMLksiY,"141-19 71st Rd, Flushing, NY 11367, USA","{'latitude': 40.7271328, 'longitude': -73.8237576}","{'text': 'KosherKlassyGiftsIsrael', 'languageCode': 'en'}",http://kosherklassygiftsisrael.com/contact/
places/ChIJOZspSxBgwokRYsLOFJ3QYB4,"13647 Roosevelt Ave, Flushing, NY 11354, USA","{'latitude': 40.7602374, 'longitude': -73.8284812}","{'text': 'Hao Hao Gift Shop', 'languageCode': 'en'}",
places/ChIJMcYvTKJhwokR3WzfJRV5nDA,"48-31 212th St, Bayside, NY 11364, USA","{'latitude': 40.754479499999995, 'longitude': -73.7683899}","{'text': 'Crafty Creations By Dawn', 'languageCode': 'en'}",
places/ChIJ_2szYG5iwokRvnr72fyCgnQ,"253-22 Union Tpke, Glen Oaks, NY 11004, USA","{'latitude': 40.744147399999996, 'longitude': -73.7169012}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/253-22-union-turnpike-glen-oaks-ny-11004
places/ChIJiUWUT3FhwokRBD2SufyXfcE,"182-32 Hillside Ave., Jamaica, NY 11432, USA","{'latitude': 40.713440299999995, 'longitude': -73.77936989999999}","{'text': 'QuickScript Pharmacy Jamaica', 'languageCode': 'en'}",https://quickscriptrx.com/
places/ChIJKWj5ajWJwokRX0dbmp6FRrY,"48 Middle Neck Rd, Great Neck, NY 11021, USA","{'latitude': 40.7878957, 'longitude': -73.7291336}","{'text': 'Great Zakka', 'languageCode': 'en'}",http://www.greatzakka.com/
places/ChIJnyhgPP6IwokR3O1kQEOc3Zs,"7 Hillside Ave, Manhasset, NY 11030, USA","{'latitude': 40.7969666, 'longitude': -73.6998437}","{'text': ""Little Shop 'round the Corner"", 'languageCode': 'en'}",
places/ChIJ9XqIeo1hwokR3vT6lcTBAbY,"215-15 73rd Ave, Oakland Gardens, NY 11364, USA","{'latitude': 40.7407912, 'longitude': -73.75884789999999}","{'text': 'May 99 Cents & Up Gifts', 'languageCode': 'en'}",
places/ChIJ2Uns_hKJwokRSGZk6BTWzxA,"1510 Union Tpke, New Hyde Park, NY 11040, USA","{'latitude': 40.753398499999996, 'longitude': -73.6921136}","{'text': 'The Paper Store', 'languageCode': 'en'}",http://www.thepaperstore.com/newhydepark
places/ChIJNw74XneJwokRjIFXxsvsfrw,"601 Middle Neck Rd, Great Neck, NY 11023, USA","{'latitude': 40.8027268, 'longitude': -73.7358684}","{'text': 'Gift Gallery', 'languageCode': 'en'}",https://www.facebook.com/giftgallerygn/
places/ChIJ0SmMsZf0wokR6bkfM2wF1uU,"657 Morris Park Ave, Bronx, NY 10462, USA","{'latitude': 40.8450803, 'longitude': -73.86752}","{'text': 'Morris Park Gift Shop', 'languageCode': 'en'}",
places/ChIJJ75B_9JjwokREaNltSLLdrE,"21605 Jamaica Ave, Jamaica, NY 11428, USA","{'latitude': 40.717739099999996, 'longitude': -73.738681}","{'text': 'Anil Jewelry & Gift', 'languageCode': 'en'}",
places/ChIJufUPYYhiwokRdqkSR_GfHTQ,"697 Hillside Ave., New Hyde Park, NY 11040, USA","{'latitude': 40.7429422, 'longitude': -73.6979054}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/ny/new-hyde-park/697-hillside-ave?utm_source=gmb&utm_medium=yext&y_source=1_MTM1Mzg4MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJxQZtEU9jwokRpIwpNV8BmGI,"70 Covert Ave, Stewart Manor, NY 11530, USA","{'latitude': 40.7212039, 'longitude': -73.68817969999999}","{'text': 'wild flour studio', 'languageCode': 'en'}",https://www.wildflourstudiony.com/
places/ChIJMa7CtkliwokR1kvBy1Usml0,"247-02 Jericho Turnpike, Floral Park, NY 11001, USA","{'latitude': 40.724867599999996, 'longitude': -73.7215788}","{'text': 'Georgewood Florist', 'languageCode': 'en'}",http://georgewood.com/
places/ChIJMa0ugGxiwokRa2BIzcE0Sf0,"248-12 Union Tpke, Queens, NY 11426, USA","{'latitude': 40.7423535, 'longitude': -73.7214719}","{'text': '99 Cent Spree', 'languageCode': 'en'}",
places/ChIJ__8vzfeHwokRNHqc9jrIQTo,"190 Willis Ave, Mineola, NY 11501, USA","{'latitude': 40.7459555, 'longitude': -73.6389453}","{'text': 'MarkitMaven', 'languageCode': 'en'}",https://www.markitmaven.com/
places/ChIJHyCK9qtiwokRd91eaybctQk,"2457 Jericho Turnpike, New Hyde Park, NY 11040, USA","{'latitude': 40.743688899999995, 'longitude': -73.6594071}","{'text': 'Cards For Less Inc', 'languageCode': 'en'}",http://www.gcpcardsforless.com/
places/ChIJxyf2n5_0wokRJt8cz53z_uc,"717 Lydig Ave, Bronx, NY 10462, USA","{'latitude': 40.85458080000001, 'longitude': -73.8669342}","{'text': 'BJ Gift Shop', 'languageCode': 'en'}",
places/ChIJBzP6pNmqw4kRTj1Ce9jfQgY,"96 Harrison Ave #5914, West Orange, NJ 07052, USA","{'latitude': 40.793453199999995, 'longitude': -74.232267}","{'text': 'Carousel Cards Gifts & Candy', 'languageCode': 'en'}",
places/ChIJW3PS6Marw4kRK9QR4-XAC48,"11 Midland Ave, Montclair, NJ 07042, USA","{'latitude': 40.8162471, 'longitude': -74.2196617}","{'text': 'Pazzazed Montclair', 'languageCode': 'en'}",http://pazzazed.com/
places/ChIJVVVRxD2rw4kRY2SW9dhe4ME,"46 Main St, West Orange, NJ 07052, USA","{'latitude': 40.7771614, 'longitude': -74.23941479999999}","{'text': 'Freedom Gifts and Flower Shop', 'languageCode': 'en'}",http://www.freedomgiftsandflowersshop.com/about-us
places/ChIJSxs9bub_wokRB0uycBQWSNg,"211 Bellevue Ave, Montclair, NJ 07043, USA","{'latitude': 40.8410187, 'longitude': -74.20682699999999}","{'text': 'Pink Bungalow', 'languageCode': 'en'}",http://www.thepinkbungalow.com/
places/ChIJndxn4LKqw4kRw0qwkHVORK8,"608 Bloomfield Ave, Montclair, NJ 07042, USA","{'latitude': 40.815934, 'longitude': -74.2204245}","{'text': 'Parcel', 'languageCode': 'en'}",http://www.shopparcel.com/
places/ChIJd-alxeO9dgkRbvMmGm1GYl0,"484 Bloomfield Ave, Montclair, NJ 07042, USA","{'latitude': 40.8142931, 'longitude': -74.2183451}","{'text': 'Gift Shop| Solano Exp| Mexican Art gallery store in Montclair NJ', 'languageCode': 'en'}",https://www.solanoexp.com/
places/ChIJ3WqvpNKqw4kRzQP36e5DIxQ,"324 Orange Rd, Montclair, NJ 07042, USA","{'latitude': 40.7970459, 'longitude': -74.21908499999999}","{'text': 'Montclair Flowers and Gifts', 'languageCode': 'en'}",https://montclairflorist.net/
places/ChIJnWDqaOb_wokRCghOs6_ffCU,"622-624, 628 Valley Rd, Montclair, NJ 07043, USA","{'latitude': 40.8422176, 'longitude': -74.20834839999999}","{'text': 'Zoe’s Gift Boutique', 'languageCode': 'en'}",
places/ChIJi9AoOPNVwokRJadrvYKjlcs,"516 B Main St, East Orange, NJ 07018, USA","{'latitude': 40.7662062, 'longitude': -74.2167812}","{'text': 'Bakkah Clothing and Gifts', 'languageCode': 'en'}",http://www.bakkah.us/
places/ChIJaX6nUgRVwokRsC7ynDh0-9A,"130 Hornblower Ave, Belleville, NJ 07109, USA","{'latitude': 40.790883099999995, 'longitude': -74.1543425}","{'text': 'Wiremarks', 'languageCode': 'en'}",https://wiremarksbyjr.com/
places/ChIJmQ1T6GdUwokRvzfDoYlpVR4,"160 Passaic Ave, Kearny, NJ 07032, USA","{'latitude': 40.758149599999996, 'longitude': -74.1607827}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/nj/kearny/160-passaic-ave?utm_source=gmb&utm_medium=yext&y_source=1_MTM1MzkwNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJWw4VlqxVwokRGjR1eRdkXXU,"435 Kearny Ave, Kearny, NJ 07032, USA","{'latitude': 40.7658637, 'longitude': -74.1479662}","{'text': 'REINA DEL CISNE GIFT SHOP', 'languageCode': 'es'}",
places/ChIJF7s7f4tUwokRvAvrH3404i4,"192 Bloomfield Ave, Newark, NJ 07104, USA","{'latitude': 40.760309299999996, 'longitude': -74.176592}","{'text': 'LB Flowers & Gifts', 'languageCode': 'en'}",
places/ChIJlyodu6z4wokRE8dtc9tbCtM,"51 Park Ave, Rutherford, NJ 07070, USA","{'latitude': 40.8273508, 'longitude': -74.1037101}","{'text': 'Country Whimsey', 'languageCode': 'en'}",
places/ChIJb_GPEuj3wokRnG5GAOZrc7s,"8702 John F. Kennedy Blvd, North Bergen, NJ 07047, USA","{'latitude': 40.8086567, 'longitude': -74.00783630000001}","{'text': 'El Sol Gift Shop', 'languageCode': 'en'}",
places/ChIJUdktDuD-wokRRNAWQ1xCXhE,"636 Van Houten Ave, Clifton, NJ 07013, USA","{'latitude': 40.8582438, 'longitude': -74.1482319}","{'text': 'Aldana Gift Shop', 'languageCode': 'en'}",http://www.facebook.com/aldanagiftshop
places/ChIJ-fERtalVwokRKwmFxZFZZQk,"389 Kearny Ave, Kearny, NJ 07032, USA","{'latitude': 40.7642716, 'longitude': -74.1487172}","{'text': 'TALLER DE FLORES 68 grados', 'languageCode': 'es'}",https://flowersatelier68.com/
